timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508522295.374252,0.239332,1.060446,1.515500,0.965316,0.231207,-0.274875,0.115797,-0.872574,-0.474559,-0.064893,0.194870,0.173732,-16.886477,-32.154861,-24.026331,,,,,,,
1508522295.394262,0.262671,1.077716,1.494339,0.959999,0.251361,-0.284486,0.122908,-0.880879,-0.457106,-0.088317,0.063725,0.226377,-16.451618,-32.977261,-23.199078,,,,,,,
1508522295.414244,0.291253,1.093318,1.472196,0.824566,0.644523,-0.276789,0.131959,-0.888157,-0.440187,0.004150,-0.015972,0.087053,-16.203503,-33.372108,-22.805733,,,,,,,
1508522295.434272,0.331333,1.104076,1.451860,0.549546,1.344676,-0.296630,0.146373,-0.893049,-0.425486,0.034764,0.009199,0.012553,-15.682739,-33.816208,-22.513741,,,,,,,
1508522295.454262,0.378847,1.111293,1.432155,0.509973,1.506365,-0.241468,0.164030,-0.896273,-0.412055,-0.005506,0.067598,-0.104287,-14.640182,-34.223713,-22.599892,,,,,,,
1508522295.474284,0.419377,1.122623,1.416471,0.756771,1.136300,-0.007596,0.176445,-0.901240,-0.395770,0.061257,0.056376,-0.119626,-13.894430,-34.536350,-22.595089,,,,,,,
1508522295.494307,0.446051,1.140115,1.403087,0.996380,0.485532,0.154666,0.180108,-0.908682,-0.376642,0.141196,0.056097,-0.067008,-13.894430,-34.536350,-22.595089,,,,,,,
1508522295.514318,0.466494,1.158225,1.380226,0.952711,-0.326293,-0.213645,0.180338,-0.916093,-0.358123,0.623404,-0.256057,-0.172944,-13.512224,-35.332592,-21.572680,,,,,,,
1508522295.534312,0.490763,1.151469,1.350224,-0.904242,0.101381,-0.924993,0.191887,-0.913363,-0.359092,1.034965,-1.340558,-1.149056,-13.400275,-35.633694,-21.142975,,,,,,,
1508522295.554335,0.475614,1.132182,1.362443,-0.371728,-0.637811,0.423616,0.194457,-0.905341,-0.377550,0.256105,-1.022531,-0.229505,-12.841446,-35.430351,-21.820637,,,,,,,
1508522295.574345,0.418818,1.148220,1.395220,0.577485,-1.852385,1.080027,0.166784,-0.912035,-0.374666,-0.146307,-0.007261,0.062486,-13.888821,-35.198051,-21.553432,,,,,,,
1508522295.594339,0.321832,1.166179,1.438174,0.406677,-3.392368,1.167956,0.124519,-0.919253,-0.373455,-0.074516,0.432849,0.408642,-15.194109,-35.143143,-20.747316,,,,,,,
1508522295.614364,0.216022,1.173579,1.479486,0.137161,-3.113909,0.556908,0.082920,-0.922141,-0.377863,-0.086155,0.630545,0.579187,-17.336346,-34.911507,-19.416245,,,,,,,
1508522295.634373,0.177409,1.187567,1.472230,1.098299,-1.753218,-0.252918,0.065989,-0.927462,-0.368049,-0.422556,0.402926,0.697593,-18.907223,-34.946735,-17.821201,,,,,,,
1508522295.654381,0.181626,1.215117,1.445037,1.540461,-0.671535,-0.120681,0.062900,-0.937410,-0.342500,-0.818531,-0.062178,0.658616,-19.136175,-35.358406,-16.731491,,,,,,,
1508522295.674391,0.178257,1.242355,1.443547,1.081427,-0.008796,0.372202,0.057196,-0.946546,-0.317457,-0.919699,-0.352801,0.450727,-19.246067,-35.761185,-15.718752,,,,,,,
1508522295.694401,0.179775,1.252612,1.451010,0.264989,0.728773,0.033821,0.055939,-0.949805,-0.307801,-0.402435,-0.360543,0.275116,-19.490997,-35.998119,-14.852245,,,,,,,
1508522295.714410,0.213654,1.259592,1.438319,0.490795,1.243210,-0.158775,0.064925,-0.951965,-0.299243,-0.047530,-0.033295,0.245059,-19.279253,-36.100590,-14.879873,,,,,,,
1508522295.734408,0.253945,1.271098,1.420103,0.684608,1.005326,-0.107312,0.074170,-0.955426,-0.285764,0.104541,0.077526,0.092359,-18.804869,-36.312756,-14.970419,,,,,,,
1508522295.754407,0.284800,1.284610,1.404037,0.717614,0.634927,-0.000845,0.079315,-0.959327,-0.270924,0.114517,0.065071,0.031224,-18.389284,-36.609108,-14.763474,,,,,,,
1508522295.774418,0.300630,1.299480,1.395985,0.764325,0.279652,0.179214,0.079361,-0.963419,-0.255980,-0.078354,0.036325,0.024016,-18.292948,-36.757519,-14.512264,,,,,,,
1508522295.794441,0.302227,1.315738,1.396705,0.767475,0.023975,0.278068,0.075097,-0.967649,-0.240866,-0.099831,0.071393,0.024130,-18.329504,-36.873150,-14.168729,,,,,,,
1508522295.814435,0.296606,1.332534,1.401739,0.812180,-0.059859,0.310316,0.068981,-0.971750,-0.225708,-0.050747,0.088357,0.041932,-18.632751,-37.035408,-13.324847,,,,,,,
1508522295.834452,0.294880,1.351088,1.400730,0.930593,-0.202584,0.221747,0.063340,-0.975961,-0.208538,-0.007295,-0.012198,0.079021,-18.867598,-37.153458,-12.648598,,,,,,,
1508522295.854475,0.296545,1.369777,1.392431,0.891350,-0.375856,0.184026,0.058347,-0.979864,-0.190953,-0.005429,-0.045039,0.057561,-18.867598,-37.153458,-12.648598,,,,,,,
1508522295.874476,0.294145,1.387384,1.386117,0.849825,-0.475593,0.212356,0.052878,-0.983227,-0.174553,-0.118445,-0.022907,0.058982,-19.319885,-37.431301,-11.045017,,,,,,,
1508522295.894480,0.284739,1.404597,1.384942,0.807197,-0.524312,0.248168,0.046472,-0.986221,-0.158774,-0.099466,0.010223,0.063560,-19.385691,-37.457260,-10.839809,,,,,,,
1508522295.914503,0.273692,1.420707,1.387459,0.752880,-0.350143,0.223382,0.040415,-0.988758,-0.143961,-0.071772,0.026233,0.044306,-19.813477,-37.564964,-9.625599,,,,,,,
1508522295.934513,0.273062,1.436242,1.383320,0.764613,-0.172958,0.160793,0.036177,-0.990961,-0.129179,-0.158095,0.008753,0.055494,-20.077301,-37.635830,-8.763511,,,,,,,
1508522295.954515,0.281245,1.452133,1.373414,0.790089,-0.025299,0.163244,0.032858,-0.992968,-0.113734,-0.211950,0.022463,0.052348,-20.183422,-37.687202,-8.285944,,,,,,,
1508522295.974531,0.294802,1.467924,1.362591,0.745230,0.273221,0.157776,0.029837,-0.994713,-0.098261,-0.156302,0.021080,0.004816,-20.307013,-37.746323,-7.693708,,,,,,,
1508522295.994541,0.329677,1.481576,1.338064,0.663252,0.635142,0.049834,0.028846,-0.996023,-0.084303,-0.122031,0.011159,0.012511,-20.362577,-37.812237,-7.207847,,,,,,,
1508522296.014534,0.404435,1.493739,1.276566,0.658089,0.679398,-0.054520,0.030292,-0.997033,-0.070771,-0.021182,-0.003624,0.056244,-20.273125,-37.903469,-6.977109,,,,,,,
1508522296.034559,0.518052,1.505139,1.176341,0.674077,0.682540,-0.065033,0.032489,-0.997845,-0.057001,0.014966,0.015057,0.022577,-20.167284,-37.990944,-6.806002,,,,,,,
1508522296.054569,0.677104,1.516148,1.030700,0.732587,0.670937,-0.032617,0.034222,-0.998507,-0.042571,0.063983,0.013140,-0.017792,-19.993900,-38.135666,-6.501342,,,,,,,
1508522296.074564,0.925661,1.527318,0.794909,0.837948,0.634896,0.005492,0.034729,-0.999055,-0.026136,0.077499,0.031144,-0.054339,-19.920118,-38.213783,-6.264842,,,,,,,
1508522296.094589,1.363283,1.535151,0.368798,0.968967,0.569980,-0.007318,0.034873,-0.999365,-0.007342,0.074853,0.036337,-0.081784,-19.864922,-38.289406,-5.971510,,,,,,,
1508522296.114576,1.907633,1.533114,-0.164321,0.941329,0.599620,-0.041595,0.035556,-0.999290,0.012451,0.140683,0.065910,-0.127335,-19.749275,-38.459759,-5.212080,,,,,,,
