timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508530894.649662,-0.041437,0.081610,2.701403,-0.151173,0.159628,0.002552,-0.041288,-0.081519,-0.995816,0.017911,0.008857,-0.001697,11.344178,-9.612843,-22.297792,,,,,,,
1508530894.669682,-0.038653,0.079474,2.701119,-0.079777,0.120208,-0.019248,-0.038521,-0.079391,-0.996099,0.020027,0.010421,-0.002223,11.408896,-9.562288,-22.286507,,,,,,,
1508530894.689663,-0.036857,0.077779,2.700340,-0.108451,0.058521,-0.044020,-0.036737,-0.077701,-0.996300,0.018030,0.003543,-0.017342,11.451900,-9.531298,-22.277723,,,,,,,
1508530894.709683,-0.036006,0.074334,2.699174,-0.176558,0.012848,-0.053135,-0.035899,-0.074265,-0.996592,0.004359,0.004655,0.015208,11.497066,-9.435378,-22.295286,,,,,,,
1508530894.729707,-0.036748,0.070030,2.698318,-0.231923,-0.060354,-0.033417,-0.036650,-0.069973,-0.996875,0.007704,0.020092,0.065876,11.504308,-9.327789,-22.336784,,,,,,,
1508530894.749691,-0.036560,0.067203,2.697473,-0.073329,0.060654,-0.037340,-0.036470,-0.067152,-0.997076,0.011079,0.021712,0.087713,11.496363,-9.274833,-22.362911,,,,,,,
1508530894.769701,-0.032788,0.067179,2.696478,0.061856,0.183762,-0.053167,-0.032708,-0.067129,-0.997208,0.013711,0.017934,0.035675,11.577857,-9.210992,-22.347248,,,,,,,
1508530894.789735,-0.028999,0.067573,2.695535,-0.019077,0.192320,-0.048505,-0.028929,-0.067521,-0.997298,0.010191,0.018830,0.023406,11.645716,-9.218893,-22.308699,,,,,,,
1508530894.809741,-0.025400,0.065774,2.694389,-0.056290,0.112628,-0.059520,-0.025342,-0.065727,-0.997516,0.007047,0.019447,-0.013181,11.738085,-9.196709,-22.269409,,,,,,,
1508530894.829751,-0.025230,0.064751,2.693084,-0.046618,-0.055236,-0.062761,-0.025174,-0.064706,-0.997587,-0.000277,0.018670,-0.001925,11.798105,-9.128606,-22.265713,,,,,,,
1508530894.849761,-0.026850,0.063865,2.691764,0.005574,-0.094576,-0.064489,-0.026792,-0.063822,-0.997602,0.000715,0.014261,0.007703,11.783248,-9.104944,-22.283262,,,,,,,
1508530894.869769,-0.028630,0.064438,2.690335,0.026894,-0.076531,-0.079212,-0.028566,-0.064393,-0.997516,0.006563,0.015443,0.033221,11.751963,-9.081554,-22.309313,,,,,,,
1508530894.889779,-0.029010,0.064292,2.688484,-0.001845,-0.034084,-0.097518,-0.028946,-0.064248,-0.997514,0.010315,0.010445,0.030198,11.735700,-9.067218,-22.323700,,,,,,,
1508530894.909786,-0.029337,0.064141,2.686351,-0.018865,-0.020309,-0.110425,-0.029273,-0.064097,-0.997514,0.010260,-0.000493,-0.000929,11.745501,-9.052838,-22.324383,,,,,,,
1508530894.929796,-0.029579,0.063627,2.684008,-0.027361,-0.041573,-0.116900,-0.029515,-0.063584,-0.997540,0.002934,-0.002761,-0.040561,11.757364,-9.013590,-22.334017,,,,,,,
1508530894.949806,-0.030973,0.063475,2.681827,-0.003943,-0.089330,-0.099707,-0.030906,-0.063433,-0.997507,-0.003091,-0.001677,-0.054617,11.765253,-8.973538,-22.345987,,,,,,,
1508530894.969814,-0.031503,0.062924,2.679874,-0.041249,-0.029798,-0.094646,-0.031436,-0.062882,-0.997526,0.013720,-0.000960,-0.029925,11.753440,-8.926225,-22.371138,,,,,,,
1508530894.989805,-0.030875,0.061071,2.677605,-0.128545,0.042388,-0.122995,-0.030813,-0.061033,-0.997660,0.013021,0.000654,-0.026357,11.758262,-8.903217,-22.377773,,,,,,,
1508530895.009830,-0.030504,0.057141,2.674057,-0.214614,-0.064046,-0.194059,-0.030450,-0.057110,-0.997903,0.004708,-0.000049,0.016214,11.817174,-8.751801,-22.406450,,,,,,,
